GPS_TIME (ms),LONG (deg),LAT (deg),ELEV (m),SPEED (m/s),SATELLITE_COUNT,GPS_ACCURACY (m),GPS_QUALITY,GNSS_POSITION_VALIDITY,SYSTEM_TIME (ms),DEVICE_TEMPERATURE (°C),DEVICE_BATTERY_TEMPERATURE (°C),RECORDED_SAMPLE_COUNT,ACCEL_X (m/s^2),ACCEL_Y (m/s^2),ACCEL_Z (m/s^2),PITCH_RATE (rad/s),ROLL_RATE (rad/s),YAW_RATE (rad/s),PITCH (rad),ROLL (rad),RPM,THROTTLE (%),BRAKES (kPa),STEERING (deg),COOLANT_TEMPERATURE (°C),FUEL_LEVEL (L),WHEEL_SPEED_FL (m/s),WHEEL_SPEED_FR (m/s),WHEEL_SPEED_RL (m/s),WHEEL_SPEED_RR (m/s),MATH_GRID_X,MATH_GRID_Y,MATH_GRID_Z,MATH_GRID_X_DELTA,MATH_GRID_Y_DELTA,MATH_GRID_X_SPEED,MATH_GRID_Y_SPEED,MATH_GRID_X_ACCEL,MATH_GRID_Y_ACCEL,MATH_DISTANCE_FROM_PREV,MATH_ELAPSED_DISTANCE,MATH_CALC_SPEED,MATH_GNSS_SPEED_LAG,MATH_RADIUS,MATH_RADIUS_DIFFERENTIAL,MATH_TURN_NUMBER,MATH_TURN_NUMBER_BRAKE,MATH_TURN_NUMBER_ENTRY,MATH_TURN_NUMBER_EXIT,MATH_DETECTED_RADIUS,MATH_TURN_CENTER_X,MATH_TURN_CENTER_Y,MATH_TURN_DIRECTION,MATH_HEADING,MATH_ACCEL_2D_SUM,MATH_THROTTLE_DIFFERENTIAL,MATH_ELAPSED_TIME,MATH_DELTA_TIME,MATH_DELTA_TIME_DIFFERENTIAL,MATH_DELTA_DISTANCE,MATH_DELTA_DISTANCE_DIFFERENTIAL,MATH_SAMPLE_COUNT,MATH_SAMPLE_PERIOD,MATH_CALC_ACCEL_X,MATH_CALC_ACCEL_Y,MATH_CALC_ACCEL_2D_SUM,MATH_ACCEL_X_QUALITY,MATH_ACCEL_Y_QUALITY,MATH_FILTER_PITCH,MATH_FILTER_ROLL,MATH_ELAPSED_DISTANCE_NORMALIZED,MATH_RPM_SPEED_RATIO,MATH_RPM_SPEED_RATIO_STD_DEV,MATH_RPM_SPEED_RATIO_STD_DEV_GEAR_CHANGE_TH,MATH_CALC_GEAR_CHANGE,MATH_GEAR_NUMBER,MATH_AVG_TIRE_TEMPERATURE_FL,MATH_AVG_TIRE_TEMPERATURE_FR,MATH_AVG_TIRE_TEMPERATURE_RL,MATH_AVG_TIRE_TEMPERATURE_RR,MATH_LAP_NUMBER,MATH_LAP_ELAPSED_TIME,MATH_SECTOR_NUMBER,MATH_SECTOR_ELAPSED_TIME,MATH_USER_DEFINED_1,MATH_USER_DEFINED_2,MATH_USER_DEFINED_3,MATH_USER_DEFINED_4
1596474235416.0,-86.72565,36.16896,40.73408029650943,2.318000035763141,16.0,1.48,3.0,1.0,1771261438791.0,0.0,18.0,37.0,0.05330894887447357,-1.6039756536483765,-0.0,0.0,0.0,49.70697784423828,0.003925814838650291,-0.1635599888095991,1139.0,8.0,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,61.9382136946258,64.49314856063626,40.9867594884237,-25.134347586641052,-5.559754186030037,0.0,-2.5271609930069947,1.5903650202698252,-1.3343610240447359,1.1119508369230777,31.533019765540313,2.527160993006995,0.2091609572438542,-4.324935519566803,-0.006404267419102409,1.0,0.0,1.0,0.0,-4.324935519566803,0.0,0.0,1.0,180.0,1.6048612842008612,0.3219133807369103,6580.0,0.0,0.0,0.0,0.0,37.0,440.0,-3.0458600511660974,2.508718766888486,3.9460021924256488,-2.992551102291624,-0.9047431132401096,0.001806933463433612,0.0,31.533019765540313,491.37186472260515,100.26815272599868,29.482311883356306,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6580.0,1.0,6580.0,0.0,0.0,0.0,0.0
1596474235816.0,-86.72565,36.16895,40.72981309664598,2.8099998211842965,16.0,1.74,3.0,1.0,1771261439194.0,0.0,18.0,38.0,0.04625796899199486,-1.6039756536483765,-0.0,0.0,0.0,53.33726119995117,0.004413078916185392,-0.1635599888095991,1104.0,5.0,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,61.9382136946258,63.3811977234774,40.982492288560245,-25.134347586641052,-6.671705023188888,0.0,-2.7798770928971295,1.628684850931406,0.004142873441612516,1.1119508371588518,32.64497060269917,2.7798770928971295,-0.030122728287167,-5.149157551638169,-0.0020605550801784146,1.0,0.0,1.0,0.0,-5.149157551638169,0.0,0.0,1.0,180.0,1.6046425449900052,0.5779808426867252,6980.0,0.0,0.0,0.0,0.0,38.0,400.0,-2.2150770405300495,0.38679815947662566,2.248594919423654,-2.1688190715380546,1.2171774941717508,0.002294197540968713,0.0,32.64497060269917,392.8825872788528,73.72000522202522,23.572955236731165,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6980.0,1.0,6980.0,0.0,0.0,0.0,0.0
1596474236316.0,-86.72565,36.16894,40.70512429743602,3.022000143052563,16.0,1.67,3.0,1.0,1771261439713.0,0.0,18.0,39.0,0.06349805742502213,-1.6039756536483765,-0.0,0.0,0.0,57.80530548095703,0.005226109754838574,-0.1635599888095991,944.0,5.0,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,61.9382136946258,62.26924688631855,40.95780348935029,-25.134347586641052,-7.78365586034774,0.0,-2.2239016743177036,2.8431506773535906,-0.5492542952549764,1.1119508371588518,33.75692143985802,2.2239016743177036,-0.7980984687348593,-1.854387681808703,0.0065895397396589315,1.0,0.0,1.0,0.0,-1.854387681808703,-22.68906373504391,-7.227680441768314,1.0,167.19062987495266,1.6052320395486404,0.09847166408252417,7480.0,0.0,0.0,0.0,0.0,39.0,500.0,-1.0252768423411038,0.14283185416297622,1.0351780243052777,-0.9617787849160817,1.4611437994854002,0.0031072283796218948,0.0,33.75692143985802,312.3758952064287,105.04300334799737,18.74255371238572,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7480.0,1.0,7480.0,0.0,0.0,0.0,0.0
1596474236576.0,-86.72565,36.16893,40.71792589702637,3.3829999910592146,16.0,1.77,3.0,1.0,1771261439957.0,0.0,18.0,40.0,0.07682529836893082,-1.6039756536483765,-0.0,0.0,0.0,60.03932571411133,0.005785136774510054,-0.1635599888095991,912.0,5.0,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,62.23743211831689,61.527946328055464,40.97060508894064,-24.835129162949972,-8.524956418610826,1.150840091119539,-2.851155993319559,1.7118145133770315,0.5864764383886671,0.7994111475062984,34.55633258736432,3.0746582596396093,-0.3083417314196053,-5.72379477413192,-0.014882334970473914,1.0,0.0,1.0,0.0,-5.72379477413192,-23.927166599404643,-7.727428058726068,1.0,138.704852718793,1.6058144425699414,0.5500525115909733,7740.0,0.0,0.0,0.0,0.0,40.0,260.0,0.2164675420419112,1.018437382103936,1.0411882145051323,-0.1396422436729804,0.5855382715444404,0.0036662553992933746,0.0,34.55633258736432,269.58321088095937,97.65806817993865,16.17499265285756,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7740.0,1.0,7740.0,0.0,0.0,0.0,0.0
1596474236856.0,-86.72564,36.16893,40.71061069726046,3.1459998927105777,16.0,1.94,3.0,1.0,1771261440233.0,0.0,18.0,41.0,0.07447170466184616,-1.6039756536483765,-0.0,0.0,0.0,61.71484375,0.006255353281330835,-0.1635599888095991,921.0,6.0,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,62.83586896569906,61.157296048923925,40.963289889174725,-24.236692315567794,-8.895606697742368,2.1372744549363505,-1.323750996898365,4.064579011499885,0.5114414553675268,0.7039234970684034,35.26025608443272,2.514012489530012,-0.6319874031805655,-2.6423301621413917,0.01100523075710903,1.0,0.0,1.0,0.0,-2.6423301621413917,-21.832637631650655,-4.345686879007426,1.0,117.85076260246876,1.6057035630190206,0.77887723136592,8020.0,0.0,0.0,0.0,0.0,41.0,280.0,-0.2940736948136736,3.0245817579167094,3.038844212575547,-0.21960199015182746,-1.420606104268333,0.004136471906114156,0.0,35.26025608443272,292.7527118274855,53.59039448933752,17.56516270964913,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8020.0,1.0,8020.0,0.0,0.0,0.0,0.0
1596474237056.0,-86.72563,36.16893,40.70878189731898,3.3159999821184294,16.0,1.79,3.0,1.0,1771261440431.0,0.0,18.0,42.0,0.07447170466184616,-1.6039756536483765,-0.0,0.0,0.0,63.250732421875,0.006643302892414435,-0.1635599888095991,939.0,6.0,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,63.73352423639169,60.78664576979238,40.96146108923325,-23.33903704487517,-9.26625697687391,4.488276353463121,-1.8532513956577112,3.479399970593196,0.09183384295015928,0.9711676551566875,36.2314237395894,4.855838275783437,1.539838293665008,-18.938505354410374,-0.08148087596134491,1.0,0.0,1.0,0.0,-18.938505354410374,15626707053943.584,37845367291850.32,1.0,112.43618943867045,1.6057035630190206,0.7849458234073626,8220.0,0.0,0.0,0.0,0.0,42.0,200.0,-0.6264028335796136,2.6268043164201798,2.700459484361922,-0.5519311289177674,-1.0228286627718033,0.004524421517197756,0.0,36.2314237395894,283.17249851132965,17.987024341242225,16.99034991067978,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8220.0,1.0,8220.0,0.0,0.0,0.0,0.0
1596474237256.0,-86.72562,36.16892,40.69689469769937,3.3380001251709923,16.0,1.72,3.0,1.0,1771261440634.0,0.0,18.0,43.0,0.07682529836893082,-1.6039756536483765,-0.0,0.0,0.0,64.36774444580078,0.006960809749343645,-0.1635599888095991,950.0,7.000000000000001,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,64.63117950708437,60.41599549066084,40.94957388961364,-22.441381774182485,-9.636907256005452,4.488276353463423,-1.8532513956577112,4.81958751965307,2.003722469969587,0.9711676551567433,37.20259139474614,4.855838275783716,1.5178381506127239,-7.248206491892652,0.05845149431258861,1.0,0.0,1.0,0.0,-7.248206491892652,14748390966603.84,35718227209878.63,1.0,112.43618943866903,1.6058144425699414,2.4563701758271903,8420.0,0.0,0.0,0.0,0.0,43.0,200.0,-0.9976923428687958,3.658222613982005,3.791831049040603,-0.920867044499865,-2.0542469603336286,0.004841928374126966,0.0,37.20259139474614,284.601547146837,9.606027142041825,17.076092828810218,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8420.0,1.0,8420.0,0.0,0.0,0.0,0.0
1596474237776.0,-86.72561,36.16892,40.672510698479655,3.6329995440199556,16.0,1.84,3.0,1.0,1771261441159.0,0.0,18.0,44.0,0.09015253186225891,-1.6039756536483765,-0.0,0.0,0.0,63.250732421875,0.007656061329258844,-0.1635599888095991,1051.0,9.0,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,65.52883477777712,60.045345211529295,40.92518989039392,-21.543726503489737,-10.007557535136995,1.7262601359475933,-0.712788998329889,-18.02461617656278,-11.477010515164663,0.9711676551568024,38.17375904990295,1.8676301060707738,-1.7653694379491818,0.2096809479090481,0.014342091230387884,1.0,0.0,0.0,1.0,0.2096809479090481,2477257602.0324583,5999518912.111855,1.0,112.43618943438207,1.6065071977734529,3.065877561352675,8940.0,0.0,0.0,0.0,0.0,44.0,520.0,-1.786042859271719,-22.850096560598562,22.919791925840727,-1.69589032740946,-21.246120906950186,0.005537179954042164,0.0,38.17375904990295,289.2926319602717,4.394111738868483,17.3575579176163,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8940.0,1.0,8940.0,0.0,0.0,0.0,0.0
1596474237976.0,-86.7256,36.16892,40.65300349910389,3.7009995797830966,16.0,1.78,3.0,1.0,1771261441350.0,0.0,18.0,45.0,0.10191071033477783,-1.6039756536483765,-0.0,0.0,0.0,64.9262466430664,0.007998306529376147,-0.1635599888095991,1097.0,9.0,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,66.4264900488506,59.674694932397756,40.90568269101816,-20.646071232416258,-10.378207814268537,4.488276355367393,-1.8532513956577112,2.7665237788697112,2.432918356261367,0.9711676555087132,39.14492670541166,4.855838277543566,1.1548386977604697,-8.09671309653686,-0.041531970222229535,1.0,0.0,0.0,1.0,-8.09671309653686,-20.346852808725085,-8.381235615795871,1.0,98.5215783822834,1.607209908623536,3.06527107884574,9140.0,0.0,0.0,0.0,0.0,45.0,200.0,0.1032425904039056,2.089018594903971,2.0915682447216177,-0.0013318800691277666,-0.48504294125559433,0.005879425154159468,0.0,39.14492670541166,296.4064103093715,5.962392894404748,17.78438461856229,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9140.0,1.0,9140.0,0.0,0.0,0.0,0.0
1596474238096.0,-86.72559,36.16891,40.66428109874301,3.769000062585496,16.0,1.73,3.0,1.0,1771261441471.0,0.0,18.0,46.0,0.09407519549131393,-1.6039756536483765,-0.0,0.0,0.0,65.34513092041016,0.008238167627930318,-0.1635599888095991,1129.0,10.0,0.0,357.6,62.77777777777778,70.0,0.0,0.0,0.0,0.0,67.02492689623294,59.674694932397756,40.91696029065728,-20.047634385033916,-10.378207814268537,4.986973728186181,0.0,14.899270624117621,10.134841206779626,0.5984368473823416,39.74336355279401,4.986973728186181,1.2179736656006845,-2.7905138253965176,0.044218327259502845,1.0,0.0,0.0,1.0,-2.7905138253965176,0.0,0.0,1.0,90.0,1.6067320996057386,2.4261901999458573,9260.0,0.0,0.0,0.0,0.0,46.0,120.0,-2.9709826327582705,16.881962532627096,17.14139424776107,-2.8769074372669565,-15.27798687897872,0.006119286252713639,0.0,39.74336355279401,299.5489470025419,6.7728576623514405,17.972936820152515,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9260.0,1.0,9260.0,0.0,0.0,0.0,0.0
